Referencia,FechaAlta,Tipo,Operación,Ciudad,Superficie,Precio Venta,Fecha Venta,Vendedor,Estatus,Días para Vender
892,3/26/16,Terreno,Alquiler,Cancún,187,1194930 ,2/8/18,Jesús,Vendida,684
893,3/26/17,Industrial,Alquiler,Tijuana,68," $525,096 ",8/27/17,Joaquín,Vendida,154
894,3/27/16,Casa,Venta,Cancún,196,849464 ,3/26/18,Jesús,Vendida,729
895,3/28/17,Oficina,Alquiler,Cancún,186," $1,843,074 ",10/4/17,Pedro,Vendida,190
896,3/28/17,Terreno,Alquiler,Tijuana,67," $627,321 ",7/12/17,Joaquín,Vendida,106
897,3/28/17,Oficina,Venta,Cancún,57," $363,261 ",7/24/17,Joaquín,Vendida,118
898,3/29/16,Estacionamiento,Venta,Ciudad de México,40,349720 ,2/14/18,Luisa,Vendida,687
899,3/30/16,Industrial,Alquiler,Monterrey,167,1191044 ,3/30/18,Joaquín,Vendida,730
900,3/30/16,Departamento,Venta,Tijuana,138,1307688 ,2/11/18,María,Vendida,683
901,3/30/16,Casa,Alquiler,Tijuana,88,531784 ,1/11/18,Joaquín,Vendida,652
902,3/30/17,Estacionamiento,Venta,Cancún,196," $1,730,876 ",7/12/17,Luisa,Vendida,104
903,3/30/17,Terreno,Alquiler,Monterrey,216," $1,500,984 ",10/23/17,Joaquín,Vendida,207
904,3/31/17,Departamento,Venta,Monterrey,283," $1,599,233 ",11/4/17,Pedro,Vendida,218
905,3/31/17,Departamento,Venta,Ciudad de México,189," $1,821,771 ",7/9/17,Pedro,Vendida,100
906,4/1/17,Departamento,Alquiler,Cancún,278," $1,754,180 ",12/3/17,Luisa,Vendida,246
907,4/2/17,Industrial,Alquiler,Ciudad de México,222," $1,617,270 ",12/4/17,Luisa,Vendida,246
908,4/2/16,Industrial,Alquiler,Ciudad de México,285,2232690 ,1/29/18,María,Vendida,667
909,4/2/17,Departamento,Alquiler,Ciudad de México,132," $1,040,028 ",11/17/17,María,Vendida,229
910,4/2/17,Terreno,Venta,Ciudad de México,124," $804,884 ",7/24/17,Carmen,Vendida,113
911,4/3/17,Industrial,Alquiler,Ciudad de México,285," $1,938,000 ",9/26/17,Joaquín,Vendida,176
912,4/4/16,Departamento,Venta,Monterrey,176,1004608 ,1/6/18,Jesús,Vendida,642
913,4/4/17,Casa,Venta,Cancún,102," $520,914 ",7/17/17,Jesús,Vendida,104
914,4/4/17,Local,Alquiler,Monterrey,179," $812,660 ",10/31/17,Jesús,Vendida,210
915,4/5/17,Terreno,Alquiler,Cancún,75," $400,875 ",8/26/17,Joaquín,Vendida,143
916,4/5/17,Departamento,Alquiler,Monterrey,72," $682,344 ",8/26/17,Pedro,Vendida,143
917,4/5/17,Estacionamiento,Alquiler,Monterrey,297," $2,872,287 ",9/16/17,Luisa,Vendida,164
918,4/5/17,Terreno,Venta,Tijuana,194," $1,612,334 ",9/21/17,Jesús,Vendida,169
919,4/5/16,Casa,Alquiler,Cancún,244,2413648 ,1/6/18,María,Vendida,641
920,4/5/17,Casa,Alquiler,Cancún,259," $1,857,807 ",11/7/17,Luisa,Vendida,216
921,4/5/17,Casa,Alquiler,Ciudad de México,175," $1,560,125 ",7/21/17,Luisa,Vendida,107
922,4/6/17,Industrial,Venta,Cancún,131," $1,273,320 ",11/30/17,Joaquín,Vendida,238
923,4/6/17,Industrial,Alquiler,Ciudad de México,170," $1,566,720 ",9/2/17,Pedro,Vendida,149
924,4/6/17,Industrial,Venta,Cancún,230," $1,806,650 ",11/30/17,Pedro,Vendida,238
925,4/7/16,Local,Venta,Tijuana,102,480318 ,1/12/18,Joaquín,Vendida,645
926,4/7/17,Oficina,Alquiler,Monterrey,214," $899,228 ",12/24/17,Luisa,Vendida,261
927,4/7/17,Oficina,Venta,Ciudad de México,89," $716,272 ",8/31/17,Carmen,Vendida,146
928,4/7/17,Industrial,Venta,Monterrey,230," $1,751,450 ",7/7/17,Jesús,Vendida,91
929,4/8/17,Industrial,Venta,Tijuana,248," $1,179,488 ",12/26/17,Jesús,Vendida,262
930,4/9/16,Local,Venta,Monterrey,290,1702590 ,4/9/18,Pedro,Vendida,730
931,4/9/17,Terreno,Venta,Tijuana,71," $309,702 ",8/9/17,Carmen,Vendida,122
932,4/10/17,Terreno,Venta,Cancún,299," $2,531,334 ",12/18/17,Carmen,Vendida,252
933,4/11/17,Casa,Venta,Monterrey,288," $2,371,392 ",11/17/17,Luisa,Vendida,220
934,4/11/16,Terreno,Venta,Cancún,130,657020 ,1/20/18,Pedro,Vendida,649
935,4/13/16,Industrial,Venta,Cancún,102,627300 ,3/28/18,Pedro,Vendida,714
936,4/14/17,Oficina,Venta,Cancún,91," $778,141 ",9/15/17,Jesús,Vendida,154
937,4/14/17,Casa,Venta,Tijuana,274," $2,229,812 ",8/26/17,María,Vendida,134
938,4/15/17,Industrial,Venta,Monterrey,264," $2,589,312 ",7/20/17,Pedro,Vendida,96
939,4/15/16,Estacionamiento,Venta,Ciudad de México,149,1004707 ,1/18/18,Joaquín,Vendida,643
940,4/15/17,Estacionamiento,Alquiler,Ciudad de México,99," $574,200 ",9/16/17,Pedro,Vendida,154
941,4/15/16,Casa,Alquiler,Ciudad de México,267,1517628 ,2/14/18,Carmen,Vendida,670
942,4/15/17,Casa,Alquiler,Monterrey,185," $1,059,680 ",7/14/17,Pedro,Vendida,90
943,4/16/17,Oficina,Venta,Monterrey,180," $1,523,880 ",11/11/17,Jesús,Vendida,209
944,4/16/17,Departamento,Alquiler,Ciudad de México,165," $921,195 ",10/5/17,Luisa,Vendida,172
945,4/17/16,Local,Alquiler,Cancún,142,1205864 ,2/5/18,Luisa,Vendida,659
946,4/17/16,Estacionamiento,Alquiler,Ciudad de México,116,1035416 ,2/1/18,María,Vendida,655
947,4/17/17,Departamento,Alquiler,Tijuana,223," $1,795,819 ",8/30/17,Luisa,Vendida,135
948,4/17/16,Oficina,Venta,Cancún,93,375999 ,1/12/18,Pedro,Vendida,635
949,4/17/17,Casa,Alquiler,Cancún,275," $1,543,850 ",12/21/17,María,Vendida,248
950,4/18/16,Casa,Alquiler,Ciudad de México,281,1727588 ,4/7/18,Luisa,Vendida,719
951,4/18/16,Departamento,Alquiler,Monterrey,164,841484 ,4/7/18,María,Vendida,719
952,4/18/17,Local,Alquiler,Monterrey,271," $2,478,566 ",7/21/17,Pedro,Vendida,94
953,4/18/17,Local,Venta,Ciudad de México,245," $2,396,835 ",8/18/17,Joaquín,Vendida,122
954,4/19/16,Departamento,Alquiler,Ciudad de México,84,431760 ,4/9/18,Carmen,Vendida,720
955,4/19/17,Oficina,Venta,Monterrey,48," $454,416 ",9/25/17,Pedro,Vendida,159
956,4/19/17,Departamento,Alquiler,Tijuana,73," $563,122 ",10/25/17,Carmen,Vendida,189
957,4/19/17,Industrial,Alquiler,Tijuana,152," $651,472 ",9/13/17,Carmen,Vendida,147
958,4/19/17,Industrial,Venta,Tijuana,43," $281,521 ",10/27/17,Jesús,Vendida,191
959,4/20/17,Estacionamiento,Alquiler,Tijuana,273," $2,306,031 ",9/25/17,Carmen,Vendida,158
960,4/20/17,Oficina,Venta,Monterrey,182," $1,367,366 ",7/21/17,Carmen,Vendida,92
961,4/20/16,Casa,Alquiler,Ciudad de México,263,2094795 ,2/12/18,Carmen,Vendida,663
962,4/21/16,Departamento,Venta,Cancún,176,1435632 ,3/10/18,Luisa,Vendida,688
963,4/21/17,Estacionamiento,Alquiler,Cancún,281," $1,619,122 ",9/26/17,Luisa,Vendida,158
964,4/21/16,Industrial,Venta,Cancún,42,287952 ,1/1/18,Carmen,Vendida,620
965,4/21/16,Terreno,Alquiler,Ciudad de México,79,705628 ,2/25/18,Luisa,Vendida,675
966,4/22/17,Local,Venta,Cancún,229," $954,930 ",8/15/17,María,Vendida,115
967,4/22/17,Industrial,Alquiler,Cancún,266," $2,583,126 ",12/2/17,Pedro,Vendida,224
968,4/23/17,Local,Alquiler,Monterrey,69," $493,971 ",9/5/17,María,Vendida,135
969,4/24/16,Oficina,Venta,Monterrey,40,163920 ,4/9/18,Carmen,Vendida,715
970,4/24/16,Oficina,Alquiler,Cancún,77,716793 ,2/25/18,Pedro,Vendida,672
971,4/24/16,Oficina,Venta,Cancún,172,1033548 ,1/1/18,Carmen,Vendida,617
972,4/25/17,Local,Venta,Monterrey,132," $1,007,688 ",12/26/17,Luisa,Vendida,245
973,4/25/16,Estacionamiento,Venta,Tijuana,194,1698664 ,3/20/18,Carmen,Vendida,694
974,4/25/16,Terreno,Alquiler,Tijuana,269,2292149 ,1/22/18,Carmen,Vendida,637
975,4/25/17,Estacionamiento,Venta,Cancún,285," $1,500,240 ",8/20/17,Carmen,Vendida,117
976,4/25/16,Terreno,Alquiler,Ciudad de México,51,370158 ,4/21/18,Jesús,Vendida,726
977,4/25/17,Local,Alquiler,Tijuana,50," $333,650 ",12/16/17,Carmen,Vendida,235
978,4/26/17,Local,Venta,Tijuana,115," $950,015 ",9/26/17,Pedro,Vendida,153
979,4/26/16,Casa,Venta,Ciudad de México,201,1850004 ,1/15/18,Joaquín,Vendida,629
980,4/26/16,Casa,Venta,Tijuana,102,892704 ,1/22/18,Joaquín,Vendida,636
981,4/26/16,Terreno,Alquiler,Monterrey,98,425712 ,3/23/18,Pedro,Vendida,696
982,4/26/17,Departamento,Venta,Cancún,59," $505,040 ",9/8/17,Carmen,Vendida,135
983,4/27/17,Departamento,Venta,Monterrey,189," $1,064,637 ",11/29/17,Jesús,Vendida,216
984,4/27/17,Industrial,Alquiler,Tijuana,269," $1,702,501 ",12/10/17,Luisa,Vendida,227
985,4/28/17,Industrial,Venta,Tijuana,242," $2,418,064 ",10/24/17,Jesús,Vendida,179
986,4/28/16,Departamento,Alquiler,Cancún,158,886222 ,4/24/18,Luisa,Vendida,726
987,4/28/17,Terreno,Venta,Tijuana,161," $1,421,308 ",11/12/17,Pedro,Vendida,198
988,4/28/16,Local,Venta,Ciudad de México,285,1827420 ,2/6/18,Luisa,Vendida,649
989,4/29/16,Local,Venta,Cancún,274,2474494 ,3/25/18,Carmen,Vendida,695
990,4/29/16,Estacionamiento,Venta,Cancún,256,1059328 ,4/17/18,Jesús,Vendida,718
991,4/29/17,Estacionamiento,Venta,Cancún,196," $1,201,480 ",9/18/17,María,Vendida,142
992,4/30/17,Local,Venta,Cancún,186," $1,179,612 ",10/6/17,Carmen,Vendida,159
993,4/30/16,Oficina,Alquiler,Cancún,172,1441188 ,4/12/18,Luisa,Vendida,712
994,4/30/16,Casa,Venta,Monterrey,157,729579 ,1/1/18,Joaquín,Vendida,611
995,5/1/16,Industrial,Venta,Ciudad de México,82,783510 ,2/13/18,Joaquín,Vendida,653
996,5/1/17,Casa,Venta,Monterrey,65," $350,155 ",11/14/17,María,Vendida,197
997,5/1/16,Terreno,Venta,Cancún,104,850720 ,3/28/18,Pedro,Vendida,696
998,5/2/16,Terreno,Alquiler,Monterrey,81,567486 ,1/26/18,María,Vendida,634
999,5/2/17,Oficina,Venta,Cancún,45," $183,105 ",12/6/17,Joaquín,Vendida,218
1000,5/2/16,Estacionamiento,Alquiler,Ciudad de México,128,976384 ,4/19/18,Joaquín,Vendida,717
1001,5/2/16,Oficina,Alquiler,Ciudad de México,240,1270800 ,4/25/18,Luisa,Vendida,723
1002,5/3/16,Casa,Alquiler,Tijuana,77,406252 ,2/25/18,María,Vendida,663
1003,5/4/17,Industrial,Venta,Tijuana,286," $2,633,774 ",9/1/17,Carmen,Vendida,120
1004,5/4/16,Terreno,Venta,Ciudad de México,224,2211328 ,2/23/18,Pedro,Vendida,660
1005,5/4/17,Local,Venta,Tijuana,214," $1,287,210 ",12/21/17,Joaquín,Vendida,231
1006,5/4/17,Casa,Venta,Monterrey,175," $1,363,950 ",9/11/17,Jesús,Vendida,130
1007,5/4/17,Casa,Venta,Ciudad de México,104," $609,128 ",12/27/17,María,Vendida,237
1008,5/5/17,Industrial,Venta,Cancún,128," $832,000 ",10/6/17,Luisa,Vendida,154
1009,5/5/17,Oficina,Alquiler,Cancún,186," $1,543,428 ",8/25/17,Pedro,Vendida,112
1010,5/6/17,Estacionamiento,Alquiler,Tijuana,119," $1,013,523 ",8/17/17,Joaquín,Vendida,103
1011,5/6/17,Industrial,Venta,Monterrey,192," $958,464 ",8/13/17,Jesús,Vendida,99
1012,5/6/16,Terreno,Alquiler,Ciudad de México,94,902212 ,4/30/18,Jesús,Vendida,724
1013,5/6/16,Estacionamiento,Venta,Cancún,248,1352096 ,3/14/18,Jesús,Vendida,677
1014,5/6/16,Industrial,Venta,Monterrey,167,814793 ,2/27/18,Luisa,Vendida,662
1015,5/7/16,Oficina,Alquiler,Ciudad de México,101,634583 ,4/21/18,María,Vendida,714
1016,5/8/17,Estacionamiento,Venta,Tijuana,258," $2,066,064 ",11/25/17,María,Vendida,201
1017,5/8/16,Casa,Alquiler,Tijuana,245,1244600 ,1/3/18,Luisa,Vendida,605
1018,5/8/17,Oficina,Alquiler,Ciudad de México,141," $843,180 ",12/25/17,Carmen,Vendida,231
1019,5/8/17,Casa,Venta,Monterrey,270," $2,288,520 ",11/2/17,Joaquín,Vendida,178
1020,5/8/16,Estacionamiento,Venta,Monterrey,203,1892772 ,3/26/18,María,Vendida,687
1021,5/9/16,Oficina,Venta,Ciudad de México,111,924741 ,3/15/18,Carmen,Vendida,675
1022,5/9/16,Industrial,Alquiler,Monterrey,160,804640 ,4/3/18,Carmen,Vendida,694
1023,5/9/17,Terreno,Alquiler,Monterrey,235," $1,046,925 ",12/5/17,Carmen,Vendida,210
1024,5/9/17,Oficina,Venta,Cancún,44," $305,756 ",11/2/17,Carmen,Vendida,177
1025,5/9/16,Casa,Venta,Tijuana,254,2011934 ,3/4/18,Jesús,Vendida,664
1026,5/10/17,Local,Venta,Monterrey,252," $1,923,264 ",9/21/17,Carmen,Vendida,134
1027,5/10/16,Industrial,Alquiler,Ciudad de México,292,1177052 ,4/30/18,Jesús,Vendida,720
1028,5/10/17,Local,Alquiler,Ciudad de México,223," $1,623,217 ",8/12/17,Luisa,Vendida,94
1029,5/10/16,Oficina,Alquiler,Tijuana,107,899014 ,4/9/18,María,Vendida,699
1030,5/11/17,Oficina,Venta,Monterrey,166," $804,768 ",12/4/17,María,Vendida,207
1031,5/13/17,Terreno,Venta,Ciudad de México,190," $1,670,100 ",11/10/17,María,Vendida,181
1032,5/13/16,Casa,Venta,Tijuana,280,2349200 ,4/13/18,Pedro,Vendida,700
1033,5/13/16,Industrial,Venta,Cancún,155,1133050 ,2/28/18,Pedro,Vendida,656
1034,5/14/17,Terreno,Alquiler,Monterrey,254," $2,417,572 ",9/20/17,María,Vendida,129
1035,5/15/17,Local,Venta,Tijuana,188," $1,453,428 ",9/14/17,Joaquín,Vendida,122
1036,5/15/17,Estacionamiento,Venta,Monterrey,71," $493,166 ",12/8/17,Joaquín,Vendida,207
1037,5/15/17,Estacionamiento,Venta,Tijuana,163," $1,531,222 ",10/28/17,Joaquín,Vendida,166
1038,5/16/17,Oficina,Venta,Cancún,233," $1,864,000 ",12/6/17,Luisa,Vendida,204
1039,5/16/17,Estacionamiento,Venta,Tijuana,185," $1,384,355 ",11/15/17,Luisa,Vendida,183
1040,5/16/17,Industrial,Venta,Ciudad de México,206," $1,733,696 ",9/16/17,Pedro,Vendida,123
1041,5/18/16,Oficina,Venta,Cancún,80,662000 ,4/8/18,Carmen,Vendida,690
1042,5/18/17,Departamento,Alquiler,Cancún,119," $999,481 ",9/8/17,María,Vendida,113
1043,5/18/16,Industrial,Alquiler,Monterrey,233,2120067 ,2/24/18,Jesús,Vendida,647
1044,5/18/17,Oficina,Venta,Tijuana,159," $742,848 ",10/12/17,Joaquín,Vendida,147
1045,5/21/17,Departamento,Alquiler,Cancún,209," $1,206,766 ",11/9/17,Joaquín,Vendida,172
1046,5/21/17,Terreno,Alquiler,Tijuana,179," $896,969 ",9/14/17,Carmen,Vendida,116
1047,5/21/16,Casa,Alquiler,Tijuana,97,834394 ,5/20/18,Jesús,Vendida,729
1048,5/21/17,Departamento,Venta,Cancún,262," $1,137,866 ",10/23/17,Joaquín,Vendida,155
1049,5/21/17,Departamento,Alquiler,Cancún,87," $520,521 ",9/15/17,Carmen,Vendida,117
1050,5/21/16,Industrial,Alquiler,Tijuana,244,1300276 ,3/21/18,Joaquín,Vendida,669
1051,5/21/17,Oficina,Venta,Cancún,169," $1,040,871 ",9/2/17,Pedro,Vendida,104
1052,5/22/17,Industrial,Venta,Tijuana,196," $1,584,856 ",9/2/17,Joaquín,Vendida,103
1053,5/22/16,Estacionamiento,Alquiler,Monterrey,282,1132230 ,3/20/18,Pedro,Vendida,667
1054,5/23/17,Estacionamiento,Alquiler,Cancún,280," $1,240,400 ",11/4/17,Jesús,Vendida,165
1055,5/23/17,Local,Alquiler,Tijuana,185," $1,583,785 ",9/17/17,Luisa,Vendida,117
1056,5/23/16,Estacionamiento,Venta,Tijuana,63,516159 ,3/13/18,Luisa,Vendida,659
1057,5/24/17,Casa,Alquiler,Cancún,86," $467,410 ",9/15/17,Jesús,Vendida,114
1058,5/24/17,Estacionamiento,Alquiler,Monterrey,223," $2,228,439 ",9/17/17,Carmen,Vendida,116
1059,5/24/17,Terreno,Alquiler,Cancún,195," $1,539,135 ",10/2/17,Luisa,Vendida,131
1060,5/25/16,Local,Alquiler,Ciudad de México,200,1046800 ,3/3/18,María,Vendida,647
1061,5/25/16,Industrial,Venta,Ciudad de México,63,416430 ,1/9/18,Pedro,Vendida,594
1062,5/25/16,Departamento,Venta,Tijuana,208,1792128 ,4/15/18,Jesús,Vendida,690
1063,5/25/17,Terreno,Venta,Tijuana,54," $264,438 ",8/23/17,Joaquín,Vendida,90
1064,5/26/16,Industrial,Alquiler,Cancún,273,1610973 ,3/21/18,Pedro,Vendida,664
1065,5/27/17,Estacionamiento,Venta,Cancún,134," $572,984 ",12/30/17,Jesús,Vendida,217
1066,5/27/17,Casa,Alquiler,Monterrey,80," $548,000 ",11/30/17,Joaquín,Vendida,187
1067,5/27/17,Industrial,Venta,Ciudad de México,175," $1,428,350 ",11/8/17,Jesús,Vendida,165
1068,5/27/16,Industrial,Venta,Tijuana,261,1435239 ,3/22/18,Joaquín,Vendida,664
1069,5/28/16,Estacionamiento,Venta,Ciudad de México,108,1001376 ,2/10/18,Carmen,Vendida,623
1070,5/28/17,Industrial,Venta,Monterrey,233," $1,306,664 ",10/30/17,Luisa,Vendida,155
1071,5/28/17,Estacionamiento,Venta,Monterrey,255," $1,504,755 ",10/31/17,Luisa,Vendida,156
1072,5/29/16,Industrial,Alquiler,Cancún,249,2116251 ,1/14/18,Carmen,Vendida,595
1073,5/29/16,Industrial,Venta,Tijuana,160,1496320 ,5/8/18,María,Vendida,709
1074,5/29/16,Casa,Alquiler,Cancún,73,672257 ,2/15/18,Luisa,Vendida,627
1075,5/29/16,Departamento,Alquiler,Ciudad de México,204,958392 ,1/21/18,Joaquín,Vendida,602
1076,5/29/16,Departamento,Alquiler,Tijuana,137,585812 ,1/26/18,Luisa,Vendida,607
1077,5/30/16,Estacionamiento,Venta,Cancún,54,470988 ,1/2/18,María,Vendida,582
1078,5/31/17,Oficina,Alquiler,Tijuana,96," $567,072 ",10/30/17,Jesús,Vendida,152
1079,5/31/16,Oficina,Alquiler,Ciudad de México,188,1579012 ,4/14/18,María,Vendida,683
1080,6/1/16,Departamento,Alquiler,Monterrey,85,706690 ,1/3/18,Joaquín,Vendida,581
1081,6/1/17,Terreno,Alquiler,Tijuana,69," $499,698 ",8/31/17,Pedro,Vendida,91
1082,6/2/16,Terreno,Venta,Tijuana,269,1779435 ,5/18/18,Jesús,Vendida,715
1083,6/3/17,Industrial,Venta,Monterrey,70," $455,000 ",10/22/17,Pedro,Vendida,141
1084,6/4/16,Terreno,Alquiler,Ciudad de México,258,1687836 ,3/25/18,María,Vendida,659
1085,6/4/16,Departamento,Alquiler,Cancún,193,1605374 ,1/13/18,Joaquín,Vendida,588
1086,6/4/16,Casa,Venta,Cancún,182,1047774 ,1/31/18,Jesús,Vendida,606
1087,6/5/16,Oficina,Venta,Cancún,223,2190752 ,4/24/18,Joaquín,Vendida,688
1088,6/5/16,Oficina,Venta,Ciudad de México,93,496806 ,3/17/18,Joaquín,Vendida,650
1089,6/5/17,Estacionamiento,Venta,Monterrey,277," $1,691,085 ",11/19/17,Pedro,Vendida,167
1090,6/5/17,Industrial,Venta,Monterrey,76," $456,532 ",9/19/17,Joaquín,Vendida,106
1091,6/6/16,Oficina,Alquiler,Monterrey,228,1039452 ,1/11/18,Carmen,Vendida,584
1092,6/6/17,Local,Venta,Monterrey,129," $563,085 ",12/18/17,Jesús,Vendida,195
1093,6/6/17,Departamento,Venta,Ciudad de México,80," $471,440 ",9/28/17,Luisa,Vendida,114
1094,6/7/17,Estacionamiento,Alquiler,Cancún,177," $1,591,584 ",10/30/17,Joaquín,Vendida,145
1095,6/7/17,Casa,Venta,Monterrey,179," $1,393,157 ",11/26/17,Luisa,Vendida,172
1096,6/8/16,Departamento,Alquiler,Cancún,61,525454 ,4/10/18,Luisa,Vendida,671
1097,6/8/16,Terreno,Venta,Tijuana,132,802428 ,2/15/18,Joaquín,Vendida,617
1098,6/9/17,Casa,Venta,Ciudad de México,299," $2,333,097 ",9/15/17,María,Vendida,98
1099,6/9/16,Oficina,Alquiler,Cancún,131,1297686 ,5/1/18,Carmen,Vendida,691
1100,6/9/16,Terreno,Alquiler,Ciudad de México,54,419256 ,3/8/18,Pedro,Vendida,637
1101,6/9/16,Industrial,Alquiler,Cancún,274,2690954 ,5/17/18,Joaquín,Vendida,707
1102,6/9/17,Casa,Alquiler,Cancún,67," $485,013 ",11/27/17,Joaquín,Vendida,171
1103,6/10/16,Estacionamiento,Alquiler,Ciudad de México,141,1250952 ,2/26/18,Luisa,Vendida,626
1104,6/10/16,Departamento,Venta,Tijuana,213,1955340 ,4/23/18,Jesús,Vendida,682
1105,6/11/16,Casa,Alquiler,Cancún,269,2549313 ,2/20/18,Carmen,Vendida,619
1106,6/11/16,Casa,Alquiler,Cancún,53,216187 ,4/18/18,Jesús,Vendida,676
1107,6/11/17,Estacionamiento,Alquiler,Ciudad de México,248," $2,172,232 ",9/20/17,Pedro,Vendida,101
1108,6/12/16,Estacionamiento,Alquiler,Monterrey,73,364270 ,2/2/18,María,Vendida,600
1109,6/12/16,Casa,Alquiler,Cancún,229,1504301 ,4/8/18,Joaquín,Vendida,665
1110,6/13/16,Industrial,Venta,Cancún,51,417231 ,3/19/18,Pedro,Vendida,644
1111,6/13/16,Oficina,Venta,Tijuana,124,1053628 ,4/13/18,María,Vendida,669
1112,6/13/17,Local,Alquiler,Cancún,261," $1,344,933 ",9/24/17,Pedro,Vendida,103
1113,6/13/16,Terreno,Alquiler,Tijuana,157,868367 ,6/3/18,Jesús,Vendida,720
1114,6/13/17,Oficina,Venta,Tijuana,64," $368,384 ",9/15/17,Jesús,Vendida,94
1115,6/13/16,Estacionamiento,Alquiler,Tijuana,282,2677590 ,4/8/18,Luisa,Vendida,664
1116,6/14/16,Oficina,Venta,Tijuana,151,1484028 ,3/24/18,Jesús,Vendida,648
1117,6/15/17,Local,Alquiler,Monterrey,167," $1,121,906 ",11/12/17,Carmen,Vendida,150
1118,6/15/16,Casa,Venta,Ciudad de México,109,537915 ,5/16/18,Carmen,Vendida,700
1119,6/15/16,Terreno,Alquiler,Tijuana,106,704476 ,2/7/18,Joaquín,Vendida,602
1120,6/15/17,Terreno,Venta,Ciudad de México,144," $1,323,792 ",9/17/17,Jesús,Vendida,94
1121,6/16/16,Estacionamiento,Venta,Tijuana,112,691712 ,4/10/18,Pedro,Vendida,663
1122,6/16/16,Oficina,Alquiler,Monterrey,138,1241034 ,6/5/18,Carmen,Vendida,719
1123,6/16/16,Departamento,Alquiler,Cancún,165,1405305 ,2/1/18,Carmen,Vendida,595
1124,6/16/17,Industrial,Alquiler,Cancún,250," $1,001,750 ",11/23/17,Joaquín,Vendida,160
1125,6/17/16,Terreno,Alquiler,Cancún,201,1471320 ,3/11/18,Carmen,Vendida,632
1126,6/17/16,Casa,Venta,Monterrey,199,1590010 ,4/13/18,Carmen,Vendida,665
1127,6/18/16,Terreno,Venta,Ciudad de México,278,2520904 ,5/12/18,Luisa,Vendida,693
1128,6/18/17,Departamento,Venta,Cancún,175," $880,075 ",12/15/17,Jesús,Vendida,180
1129,6/18/17,Casa,Alquiler,Monterrey,55," $256,630 ",10/23/17,María,Vendida,127
1130,6/19/17,Industrial,Alquiler,Tijuana,175," $1,084,300 ",10/10/17,Luisa,Vendida,113
1131,6/20/16,Industrial,Venta,Ciudad de México,125,595750 ,3/30/18,Joaquín,Vendida,648
1132,6/21/16,Terreno,Venta,Ciudad de México,52,317044 ,4/16/18,Jesús,Vendida,664
1133,6/21/17,Industrial,Venta,Monterrey,120," $1,175,160 ",11/28/17,Carmen,Vendida,160
1134,6/21/16,Industrial,Alquiler,Ciudad de México,157,977011 ,3/3/18,Carmen,Vendida,620
1135,6/21/17,Industrial,Venta,Monterrey,190," $778,430 ",11/14/17,Joaquín,Vendida,146
1136,6/22/16,Terreno,Venta,Cancún,47,220148 ,6/14/18,Jesús,Vendida,722
1137,6/22/16,Terreno,Alquiler,Monterrey,256,2512640 ,3/16/18,Jesús,Vendida,632
1138,6/22/16,Estacionamiento,Venta,Cancún,118,716260 ,4/4/18,Luisa,Vendida,651
1139,6/22/16,Casa,Venta,Monterrey,274,2594780 ,2/23/18,María,Vendida,611
1140,6/22/16,Departamento,Venta,Monterrey,244,2180628 ,2/5/18,Pedro,Vendida,593
1141,6/22/16,Estacionamiento,Venta,Cancún,163,763329 ,2/5/18,Joaquín,Vendida,593
1142,6/23/16,Departamento,Venta,Ciudad de México,213,1587063 ,2/2/18,Carmen,Vendida,589
1143,6/23/16,Casa,Alquiler,Monterrey,261,2419209 ,5/25/18,María,Vendida,701
1144,6/24/16,Departamento,Venta,Ciudad de México,199,987040 ,1/11/18,Luisa,Vendida,566
1145,6/24/16,Terreno,Alquiler,Monterrey,110,781000 ,2/25/18,María,Vendida,611
1146,6/26/17,Departamento,Alquiler,Ciudad de México,200," $1,689,000 ",9/30/17,Luisa,Vendida,96
1147,6/27/16,Industrial,Venta,Ciudad de México,182,805714 ,3/20/18,Carmen,Vendida,631
1148,6/28/17,Terreno,Alquiler,Monterrey,139," $1,217,501 ",11/20/17,Joaquín,Vendida,145
1149,6/28/17,Local,Alquiler,Monterrey,151," $1,456,999 ",10/1/17,Carmen,Vendida,95
1150,6/28/16,Departamento,Venta,Ciudad de México,74,659858 ,5/27/18,Carmen,Vendida,698
1151,6/28/17,Local,Venta,Ciudad de México,175," $999,950 ",10/30/17,Carmen,Vendida,124
1152,6/29/17,Casa,Alquiler,Tijuana,53," $399,143 ",11/8/17,Jesús,Vendida,132
1153,6/29/17,Terreno,Venta,Tijuana,40," $306,120 ",11/24/17,Carmen,Vendida,148
1154,6/29/16,Local,Venta,Ciudad de México,158,1454232 ,1/24/18,Pedro,Vendida,574
1155,6/29/17,Departamento,Alquiler,Cancún,134," $880,380 ",12/11/17,María,Vendida,165
1156,6/30/16,Local,Venta,Cancún,252,2283372 ,2/12/18,Carmen,Vendida,592
1157,6/30/16,Oficina,Venta,Monterrey,68,586908 ,5/28/18,Luisa,Vendida,697
1158,6/30/17,Estacionamiento,Venta,Cancún,50," $400,600 ",10/2/17,María,Vendida,94
1159,6/30/17,Oficina,Alquiler,Monterrey,204," $1,132,608 ",11/12/17,María,Vendida,135
1160,6/30/16,Oficina,Alquiler,Monterrey,185,1257075 ,6/6/18,María,Vendida,706
1161,6/30/16,Departamento,Alquiler,Cancún,69,480240 ,6/7/18,Jesús,Vendida,707
